protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,667,451,216,192.168.19.61,85.64.37.225,mysql,SA,0.04352865252379181,0,36,0,normal
tcp,409,257,152,192.168.79.101,192.168.165.228,pop3,S,0.22438809814819566,0,18,1,dos
tcp,44,42,2,176.157.49.73,192.168.99.21,pop3,S,0.5503218315537719,0,47,1,probe
tcp,439,224,215,192.168.37.5,192.168.17.216,http,FA,0.004284565854728343,0,8,0,normal
tcp,214,201,13,192.168.143.69,192.168.35.66,ssh,S,0.5346981928729289,0,87,1,dos
udp,64,60,4,159.62.69.182,192.168.144.206,snmp,,0.21695707506154058,0,73,1,probe
udp,809,597,212,54.209.150.47,34.123.152.92,tftp,,0.5104609213619218,0,54,1,dos
tcp,707,318,389,192.168.47.220,192.168.140.84,ftp,P,0.013626789192214484,0,47,0,normal
udp,967,278,689,192.168.91.56,192.168.159.193,snmp,,0.11011144048542411,0,76,0,normal
udp,639,256,383,192.168.131.74,183.118.2.206,dhcp,,0.1258334259771546,0,2,0,normal
tcp,986,455,531,46.185.201.160,192.168.31.201,https,S,0.008867080096100089,0,74,0,normal
tcp,1407,959,448,3.116.38.249,209.63.212.158,smtp,P,0.028129347965355083,0,73,0,normal
tcp,895,789,106,192.168.14.119,219.181.247.90,http,S,0.022152277332550433,0,3,0,normal
tcp,833,392,441,192.168.112.197,192.168.160.245,http,FA,0.06407346181638661,0,47,0,normal
tcp,660,384,276,192.168.127.241,192.168.192.8,ftp,PA,0.09150087581577515,0,99,1,u2r
tcp,368,161,207,25.94.160.75,192.168.77.82,smtp,PA,0.07555528608028139,0,7,0,normal
tcp,785,305,480,192.168.82.5,192.168.4.127,smtp,S,0.02052326776011018,0,51,0,normal
tcp,606,310,296,192.168.226.36,192.168.226.241,https,FA,0.03221148984631415,0,52,0,normal
tcp,844,95,749,192.168.171.49,192.168.181.40,imap,R,0.009250800658614534,0,8,0,normal
tcp,200,83,117,192.168.79.152,192.168.29.178,ftp,PA,0.02234075482655819,0,71,1,r2l
udp,628,433,195,192.168.129.25,192.168.201.213,dns,,0.02627586316442834,0,29,0,normal
tcp,898,421,477,192.168.109.231,192.168.225.129,pop3,P,0.028030516493803916,0,37,0,normal
tcp,261,138,123,1.139.2.171,192.168.198.19,ftp,PA,0.04017319580973535,0,49,1,r2l
tcp,885,512,373,192.168.3.52,147.48.41.247,ssh,FA,0.0200444129961279,0,35,0,normal
tcp,257,139,118,192.168.9.224,6.167.243.50,smtp,U,0.011630287394180852,0,79,0,normal
tcp,302,166,136,190.186.67.164,192.168.228.40,ssh,A,0.0986837100178802,0,60,0,normal
tcp,64,53,11,151.139.204.213,192.168.227.59,telnet,S,0.30231909554817943,0,23,1,probe
tcp,634,149,485,192.168.222.78,192.168.252.229,smtp,F,0.017240305135099943,0,89,0,normal
tcp,415,181,234,192.168.117.170,168.219.167.111,https,SA,0.13388736653732905,0,22,0,normal
tcp,757,447,310,192.168.86.73,155.28.159.243,pop3,P,0.1007774994400644,0,40,0,normal
tcp,556,321,235,192.168.239.140,209.206.136.103,pop3,PA,0.1090454029057396,0,93,0,normal
tcp,400,223,177,192.168.238.7,194.82.196.146,mysql,F,0.01567812963357108,0,16,0,normal
tcp,560,63,497,192.168.252.103,157.110.11.16,smtp,FA,0.10078403694090028,0,77,0,normal
tcp,380,214,166,192.168.14.244,192.168.94.157,smtp,PA,0.028515940270822073,0,78,0,normal
tcp,439,305,134,192.168.117.99,12.19.153.193,smtp,SA,0.028715974298436066,0,93,0,normal
icmp,49,37,12,192.168.128.165,192.168.220.40,echo-request,,0.4598660646932463,0,78,1,probe
tcp,559,293,266,192.168.182.31,64.101.35.223,ssh,SA,0.02280841665580091,0,93,0,normal
tcp,421,305,116,144.13.50.89,70.102.74.2,pop3,FA,0.022243329446397363,0,91,0,normal
tcp,220,111,109,192.168.195.193,192.168.91.125,ftp,R,0.07170500982927186,0,77,0,normal
udp,918,522,396,192.168.43.87,192.168.2.90,dns,,0.007343511012574939,0,18,0,normal
tcp,200,89,111,200.38.148.107,192.168.254.3,pop3,R,0.2282333681923824,0,4,1,r2l
tcp,688,330,358,205.171.1.85,183.108.108.14,imap,PA,0.037736251374708346,0,93,0,normal
icmp,650,408,242,219.182.143.48,192.168.191.48,destination-unreachable,,0.51723953048625,0,21,1,dos
tcp,492,350,142,192.168.47.129,192.168.22.193,https,U,0.019095335207735768,0,99,0,normal
tcp,599,235,364,192.168.221.5,192.168.104.106,ftp,FA,0.05425555623618722,0,48,0,normal
tcp,575,254,321,192.168.167.149,136.156.203.60,pop3,U,0.03527491409206535,0,54,0,normal
tcp,894,510,384,192.168.201.179,192.168.195.223,ftp,U,0.001550696493446282,0,89,0,normal
tcp,400,169,231,192.168.192.250,137.225.124.205,telnet,U,0.18686206118211718,0,39,0,normal
tcp,1167,762,405,192.168.93.52,148.16.51.157,ftp,U,0.09305734316795143,0,34,0,normal
tcp,52,46,6,38.91.229.72,192.168.164.129,ftp,SA,0.21451920878098887,0,89,1,probe
tcp,876,520,356,192.168.40.232,221.178.36.48,ssh,PA,0.04703147143193092,0,18,0,normal
tcp,297,117,180,192.168.99.121,65.53.112.175,smtp,FA,0.0033362322899032847,0,65,0,normal
tcp,295,152,143,192.168.163.148,176.117.83.220,smtp,F,0.009231445738644851,0,68,0,normal
udp,842,309,533,192.168.44.122,154.91.134.126,dhcp,,0.01608294408452059,0,75,0,normal
tcp,1321,424,897,183.134.131.226,192.168.55.200,smtp,A,0.1856198998171231,0,53,1,u2r
tcp,78,69,9,192.168.194.34,15.184.88.72,pop3,S,0.07002969166335785,0,93,1,probe
tcp,991,513,478,178.194.56.238,192.168.188.86,telnet,PA,0.14659286704194097,0,42,1,u2r
tcp,684,462,222,192.168.170.209,42.166.0.105,telnet,R,0.025471393832007614,0,6,0,normal
tcp,441,287,154,192.168.210.38,192.168.174.254,ssh,FA,0.01916893442821297,0,77,0,normal
icmp,366,305,61,34.156.106.100,192.168.79.186,time-exceeded,,0.7826685230268281,0,91,1,dos
tcp,48,41,7,168.81.3.86,39.128.136.36,ssh,S,0.22865193658940977,0,11,1,probe
tcp,696,177,519,55.70.245.89,192.168.22.221,pop3,PA,0.024884683638638477,0,5,0,normal
tcp,861,563,298,192.168.205.66,183.248.105.136,pop3,R,0.05292380584927576,0,4,0,normal
tcp,382,291,91,132.195.46.226,192.168.107.247,ssh,R,0.23551761602058482,0,35,1,r2l
tcp,766,380,386,192.168.152.185,192.168.152.227,ssh,P,0.008713509127392051,0,28,0,normal
tcp,1019,443,576,192.168.154.133,192.168.90.14,https,R,0.03426225933544105,0,82,0,normal
tcp,1124,580,544,209.48.103.86,192.168.24.166,http,A,0.35329067974627315,0,13,1,u2r
udp,386,225,161,51.252.220.204,192.168.60.120,dhcp,,0.28442977284958476,0,8,1,dos
udp,954,581,373,129.61.37.91,192.168.19.164,snmp,,0.060182786774737464,0,70,0,normal
tcp,634,405,229,192.168.229.136,192.168.185.204,https,S,0.35304903416417066,0,65,1,dos
tcp,554,372,182,16.20.54.196,192.168.21.170,smtp,R,0.1076477120884801,0,44,0,normal
tcp,688,439,249,192.168.4.131,192.168.131.194,telnet,F,0.0535034051224214,0,27,0,normal
tcp,741,506,235,171.109.34.170,219.62.246.9,pop3,F,0.10956601216357362,0,79,0,normal
tcp,40,36,4,192.168.149.104,18.190.140.131,imap,S,0.18710666235809165,0,4,1,probe
tcp,57,47,10,41.56.157.94,192.168.86.105,ssh,S,0.3638014469664057,0,12,1,probe
tcp,923,467,456,192.168.198.13,195.202.41.100,mysql,S,0.24799982507680005,0,93,0,normal
tcp,1012,667,345,192.168.188.167,192.168.110.249,imap,PA,0.0528589559057982,0,38,0,normal
tcp,593,284,309,192.168.91.153,67.225.183.153,smtp,PA,0.017129656235630047,0,55,0,normal
tcp,59,57,2,201.217.100.5,192.168.88.109,ssh,S,0.23642651305301912,0,53,1,probe
tcp,51,39,12,191.114.181.138,192.168.111.181,smtp,SA,0.3784167346550379,0,10,1,probe
tcp,1077,611,466,192.168.88.19,192.168.3.105,imap,A,0.026475184522268224,0,36,0,normal
tcp,809,431,378,192.168.172.67,8.144.160.155,mysql,SA,0.24957583794827853,0,18,0,normal
icmp,1308,839,469,192.168.38.180,192.168.86.179,echo-reply,,0.0447185226230089,0,93,0,normal
tcp,405,97,308,192.168.97.48,192.168.242.247,imap,S,0.04625356609486482,0,95,0,normal
tcp,1495,818,677,192.168.17.136,192.168.195.154,mysql,PA,0.0016627902690407005,0,11,0,normal
tcp,490,200,290,192.168.191.229,192.168.18.220,telnet,R,0.012945442383664286,0,58,0,normal
tcp,200,70,130,57.251.49.221,192.168.48.188,telnet,PA,0.2116292812108796,0,94,1,r2l
udp,622,354,268,165.135.243.63,166.176.8.70,sip,,0.002166422396315704,0,43,0,normal
udp,561,140,421,192.168.144.58,192.168.121.133,tftp,,0.06444249126744836,0,72,0,normal
tcp,59,36,23,192.168.204.100,105.23.13.60,ftp,S,0.3268722845418485,1,64,1,probe
udp,400,268,132,192.168.64.140,70.42.244.96,dns,,0.32909586143191205,0,32,1,dos
tcp,166,77,89,192.168.28.206,192.168.8.47,mysql,R,0.11786467415875154,0,18,0,normal
tcp,825,410,415,29.147.161.237,192.168.196.130,https,S,0.026492870334529618,0,91,0,normal
tcp,537,334,203,192.168.251.1,37.85.112.30,telnet,S,0.5014425679798534,0,72,1,dos
tcp,1133,331,802,166.1.231.72,147.212.103.185,http,P,0.005323863028667629,0,26,0,normal
tcp,60,30,30,192.168.26.44,131.88.87.204,imap,S,0.13997747804307054,0,73,0,normal
tcp,743,364,379,192.168.10.44,206.1.49.7,ssh,U,0.04372766332997567,0,89,0,normal
tcp,695,524,171,168.175.156.12,192.168.53.196,smtp,S,0.004046162464689412,0,1,0,normal
tcp,790,418,372,210.60.159.180,176.17.106.111,pop3,F,0.03432614894931535,0,73,0,normal
tcp,634,180,454,192.168.222.203,194.120.83.38,ssh,P,0.06359039908066921,0,77,0,normal
tcp,860,394,466,28.23.141.165,192.168.144.178,imap,SA,0.03999348419108904,0,11,0,normal
tcp,613,417,196,192.168.133.111,182.129.103.29,imap,A,0.02958015685592351,0,47,0,normal
tcp,549,441,108,192.168.239.252,192.168.59.243,pop3,FA,0.012935505758966029,0,35,0,normal
tcp,711,252,459,192.168.174.64,67.13.169.136,https,PA,0.048686489527190464,0,54,0,normal
tcp,458,112,346,97.177.114.177,134.44.251.205,smtp,R,0.024500954999523036,0,34,0,normal
tcp,531,379,152,170.218.204.210,192.168.207.164,imap,PA,0.42540206329758135,0,47,1,u2r
tcp,621,320,301,192.168.101.22,24.200.203.92,ssh,FA,0.07074735630899859,0,34,0,normal
tcp,795,278,517,120.202.13.227,192.168.106.33,smtp,PA,0.016355772065121652,0,53,0,normal
tcp,992,673,319,32.210.188.174,115.219.238.35,mysql,U,0.00213467494527197,0,93,0,normal
udp,305,145,160,192.168.233.160,205.252.237.66,snmp,,0.04103211574703274,0,54,0,normal
tcp,371,207,164,220.161.178.99,189.40.155.118,mysql,U,0.022053526886805067,0,62,0,normal
tcp,942,213,729,111.151.74.132,121.104.5.77,imap,FA,0.020106676768859754,0,3,0,normal
tcp,691,240,451,87.79.14.41,154.149.31.226,smtp,SA,0.011156919428458487,0,92,0,normal
icmp,56,49,7,43.247.232.174,192.168.123.186,destination-unreachable,,0.35262200353597994,0,76,1,probe
tcp,1353,506,847,152.4.83.205,192.168.118.19,ftp,FA,0.03613949404733133,0,93,0,normal
tcp,180,126,54,202.96.3.52,123.139.96.19,ssh,S,0.15637915030125796,0,85,1,dos
tcp,1072,562,510,192.168.182.30,192.168.64.244,telnet,PA,0.08380039034108616,0,69,1,u2r
tcp,653,331,322,192.168.205.221,192.168.91.176,http,U,0.030552227990859656,0,65,0,normal
tcp,823,439,384,41.87.232.128,192.168.170.51,pop3,A,0.18319466225455233,0,41,1,u2r
tcp,757,369,388,192.168.102.127,109.103.225.227,telnet,R,0.01247953376016177,0,29,0,normal
tcp,538,184,354,192.168.99.221,192.168.79.144,telnet,S,0.05453377281516689,0,58,0,normal
udp,141,120,21,192.168.242.127,192.168.112.171,sip,,0.39502877960380084,0,95,1,dos
tcp,60,32,28,192.168.28.211,192.168.211.70,mysql,P,0.01604419671991111,0,53,0,normal
tcp,55,32,23,215.67.11.89,192.168.217.233,ssh,S,0.007989512845129484,1,7,1,probe
tcp,1229,724,505,192.168.175.29,192.168.183.106,smtp,S,0.00025121830147575543,0,13,0,normal
tcp,868,427,441,192.168.6.169,192.168.238.252,imap,S,0.01513187686262029,0,32,0,normal
tcp,57,49,8,72.212.113.25,119.121.113.18,ssh,S,0.29821937229884127,0,89,1,probe
tcp,289,161,128,114.26.175.45,18.254.60.86,imap,S,0.02151888412814951,0,61,0,normal
tcp,815,280,535,113.19.151.22,153.107.243.131,https,F,0.10446046189770244,0,6,0,normal
tcp,824,203,621,109.113.99.175,114.144.235.152,mysql,A,0.05009268832183749,0,10,0,normal
tcp,541,360,181,58.12.191.233,177.17.108.235,telnet,U,0.07408033931259557,0,19,0,normal
tcp,550,278,272,192.168.103.197,192.168.225.77,ssh,FA,0.013829105433775435,0,63,0,normal
tcp,184,73,111,192.168.161.63,192.168.205.208,imap,FA,0.014237068865077269,0,35,0,normal
tcp,1252,242,1010,62.201.114.196,192.168.183.73,pop3,U,0.15308053385743767,0,79,0,normal
tcp,611,374,237,148.73.1.92,192.168.195.193,mysql,FA,0.006985426116959697,0,91,0,normal
tcp,480,369,111,53.83.140.3,192.168.14.50,smtp,R,0.05283670796745744,0,29,0,normal
tcp,422,188,234,192.168.187.191,192.168.233.127,imap,PA,0.048317709031944094,0,46,0,normal
tcp,1073,325,748,192.168.226.186,222.86.159.225,ssh,FA,0.035573073964244896,0,63,0,normal
tcp,507,146,361,192.168.133.144,104.112.122.52,ftp,SA,0.049727920379975636,0,56,0,normal
udp,894,333,561,192.168.247.178,192.168.16.228,dhcp,,0.05458494061514519,0,18,0,normal
tcp,639,515,124,192.168.250.157,192.168.77.32,ssh,S,0.050720136744629885,0,78,0,normal
udp,849,291,558,192.168.230.176,192.168.53.13,sip,,0.0775202853719978,0,56,0,normal
tcp,909,583,326,192.168.85.102,192.168.106.12,pop3,R,0.017990204708058174,0,42,0,normal
udp,321,151,170,192.168.230.68,192.168.106.85,snmp,,0.018725926566921923,0,92,0,normal
tcp,369,257,112,192.168.194.232,130.118.176.204,http,U,0.02855671150774761,0,87,0,normal
tcp,876,261,615,171.27.204.44,192.168.8.137,https,P,0.02618130688309027,0,20,0,normal
tcp,728,467,261,192.168.34.47,180.146.194.192,imap,R,0.096061877318407,0,94,0,normal
tcp,835,268,567,192.168.131.164,6.58.228.24,pop3,R,0.04010024886874867,0,7,0,normal
tcp,487,224,263,192.168.124.251,192.168.162.209,ftp,A,0.18546220026668506,0,72,1,r2l
tcp,562,346,216,192.168.178.1,143.88.246.112,smtp,R,0.020088740502735875,0,99,0,normal
tcp,151,119,32,192.168.158.212,175.177.210.229,http,S,0.5852659354755342,0,43,1,dos
tcp,264,207,57,192.168.125.52,192.168.217.131,telnet,S,0.5680204758800896,0,73,1,dos
udp,474,346,128,192.168.103.62,192.168.50.192,sip,,0.07461514221803003,0,78,0,normal
tcp,445,272,173,1.179.125.131,192.168.42.214,mysql,A,0.010819190927073041,0,29,0,normal
tcp,789,546,243,192.168.33.76,192.168.233.223,http,R,0.00840377016769005,0,26,0,normal
tcp,413,248,165,192.168.45.98,1.64.58.104,smtp,A,0.10248033290880398,0,76,0,normal
tcp,934,637,297,192.168.50.220,192.168.75.188,imap,F,0.12931710204308963,0,76,0,normal
tcp,297,195,102,144.132.16.117,192.168.48.60,ftp,U,0.012284424120635618,0,27,0,normal
tcp,1242,933,309,3.91.254.241,192.168.34.89,smtp,P,0.16656327445720512,0,29,1,u2r
tcp,55,37,18,192.168.116.63,192.168.238.222,http,S,0.16119106500349842,0,98,1,probe
udp,386,295,91,38.33.22.245,192.168.174.68,sip,,0.042530787946970676,0,59,0,normal
tcp,898,464,434,79.191.253.234,138.102.139.109,ssh,PA,0.0012342976543744122,0,32,0,normal
tcp,832,520,312,192.168.176.210,192.168.206.228,ssh,SA,0.09887765262184424,0,64,0,normal
tcp,855,397,458,192.168.211.39,192.168.155.69,telnet,A,0.005138506004885142,0,95,0,normal
tcp,1015,345,670,88.177.68.205,44.56.169.236,pop3,A,0.06883220618364681,0,40,0,normal
tcp,572,277,295,192.168.141.27,138.36.194.212,http,F,0.004897124438727589,0,21,0,normal
tcp,56,38,18,100.90.34.184,192.168.235.26,ftp,S,0.09635331957814539,0,73,1,probe
tcp,690,177,513,192.168.27.96,96.246.65.1,ftp,U,0.1317299270933918,0,79,0,normal
udp,768,186,582,69.148.6.195,192.168.72.5,dhcp,,0.0004637577215723843,0,86,0,normal
tcp,673,341,332,192.168.227.154,192.168.200.57,telnet,S,0.00038468393274698217,0,8,0,normal
tcp,509,304,205,192.168.29.112,124.214.108.150,imap,A,0.030719761323458706,0,15,0,normal
udp,308,195,113,213.134.20.145,34.97.14.184,snmp,,0.008575179635249175,0,58,0,normal
udp,70,42,28,156.163.136.113,192.168.30.83,dhcp,,0.20296370967513447,0,56,1,probe
tcp,489,135,354,149.138.69.161,149.8.3.21,http,PA,0.01508733947172811,0,44,0,normal
udp,814,343,471,192.168.143.18,90.101.156.232,dhcp,,0.03749830792482594,0,55,0,normal
tcp,59,50,9,192.168.182.114,192.168.223.179,imap,SA,0.20987210151456298,0,36,1,probe
tcp,590,159,431,192.168.214.162,200.58.146.95,telnet,U,0.04743997812770803,0,82,0,normal
tcp,1173,527,646,192.168.106.59,50.25.133.232,imap,PA,0.009275608155201821,0,18,0,normal
tcp,446,288,158,197.209.20.5,192.168.210.205,ssh,S,0.0727359279008693,0,25,0,normal
udp,836,148,688,192.168.24.197,192.168.89.205,dns,,0.022701040101703873,0,7,0,normal
tcp,840,293,547,192.168.170.248,177.208.232.97,imap,PA,0.1843258954852158,0,20,0,normal
tcp,1001,373,628,219.44.16.130,192.168.119.187,https,SA,0.002048657751546766,0,65,0,normal
udp,174,121,53,192.168.79.236,192.168.156.251,snmp,,0.011707883190266511,0,90,0,normal
tcp,269,154,115,131.111.67.215,192.168.139.226,smtp,S,0.4952071844614786,0,63,1,dos
tcp,1248,763,485,63.83.67.138,192.168.84.188,ftp,A,0.2877146583858044,0,83,1,u2r
tcp,1324,927,397,192.168.41.36,192.168.166.13,mysql,F,0.05621198479207318,0,46,0,normal
tcp,1500,710,790,192.168.159.142,192.168.236.154,pop3,F,0.0254078576641653,0,14,0,normal
tcp,1105,557,548,192.168.202.254,85.5.57.88,ftp,U,0.005879603810252216,0,77,0,normal
udp,233,192,41,192.168.104.68,192.168.128.132,dhcp,,0.7368543218605279,0,65,1,dos
tcp,670,280,390,192.168.159.74,192.168.167.152,smtp,U,0.02864799520840644,0,82,0,normal
udp,279,236,43,192.168.214.141,25.170.42.26,dhcp,,0.42456702310402633,0,16,1,dos
tcp,546,216,330,192.168.10.136,192.168.184.122,smtp,PA,0.017049953835340442,0,9,0,normal
tcp,949,318,631,192.168.201.213,13.99.120.202,smtp,U,0.04848783781000507,0,20,0,normal
tcp,1430,637,793,192.168.202.236,196.91.217.159,mysql,P,0.05610745496874624,0,58,0,normal
icmp,54,43,11,192.168.234.146,192.168.17.193,echo-request,,0.4494598691955918,0,6,1,probe
tcp,557,371,186,192.168.227.237,34.32.58.120,http,F,0.05030180787206642,0,52,0,normal
udp,634,187,447,42.227.143.240,192.168.135.62,ntp,,0.09038088890648814,0,73,0,normal
tcp,513,257,256,192.168.111.159,192.168.36.195,smtp,R,0.05493673671462295,0,30,0,normal
tcp,830,268,562,33.110.210.229,192.168.252.152,http,PA,0.07173873535002596,0,53,1,r2l
tcp,1045,420,625,199.54.251.253,192.168.19.94,mysql,PA,0.3775415927955433,0,61,1,u2r
tcp,791,248,543,192.168.44.46,192.168.195.201,imap,PA,0.021432082904739348,0,34,0,normal
tcp,668,301,367,192.168.168.154,192.168.17.193,http,P,0.03104770335857116,0,32,0,normal
udp,429,268,161,192.168.123.165,7.155.219.163,sip,,0.026638794348259352,0,72,0,normal
tcp,979,415,564,143.49.177.63,192.168.201.214,pop3,PA,0.09209938889777067,1,53,1,u2r
tcp,800,325,475,192.168.128.44,100.7.166.66,https,PA,0.12801851035513195,0,59,0,normal
tcp,742,435,307,192.168.23.238,192.168.161.231,mysql,S,0.07132728439685918,0,50,0,normal
tcp,785,467,318,192.168.203.54,192.168.195.169,ssh,A,0.06594371828544948,0,84,0,normal
tcp,340,149,191,192.168.99.22,90.171.196.247,imap,A,0.11241745847617417,0,37,0,normal
tcp,1129,626,503,140.45.109.142,192.168.67.225,pop3,F,0.0011758061255483533,0,7,0,normal
udp,1049,485,564,192.168.25.243,125.189.9.34,dhcp,,0.11680119668526387,0,70,0,normal
tcp,745,453,292,154.41.104.126,192.168.5.190,ftp,R,0.5798911235087517,0,59,1,dos
udp,556,146,410,199.62.30.136,192.168.167.25,dhcp,,0.06301171722257544,0,62,0,normal
udp,333,182,151,192.168.202.208,58.209.144.38,tftp,,0.3591820966519038,0,13,1,dos
tcp,881,257,624,192.168.67.150,192.168.245.227,telnet,P,0.11952196196098781,0,10,0,normal
tcp,680,516,164,192.168.10.41,65.64.108.55,pop3,SA,0.01608120567872809,0,22,0,normal
tcp,611,330,281,194.91.253.25,20.193.251.137,https,PA,0.013261228305580321,0,97,0,normal
tcp,377,243,134,192.168.244.28,192.168.147.227,ssh,FA,0.17821047782651783,0,29,0,normal
tcp,464,220,244,192.168.151.186,112.170.123.151,https,PA,0.08816190111787894,0,74,0,normal
tcp,830,268,562,192.168.240.104,192.168.232.204,https,P,0.04761023045484678,0,69,0,normal
udp,837,421,416,192.168.250.53,14.220.187.61,dns,,0.01655206618274159,0,32,0,normal
tcp,904,204,700,192.168.50.183,65.221.102.72,mysql,P,0.04188269452524022,0,44,0,normal
tcp,581,195,386,192.168.16.46,98.212.32.105,https,PA,0.031020901072477576,0,28,0,normal
tcp,556,252,304,94.186.209.197,192.168.84.143,smtp,A,0.08481498106598469,0,82,0,normal
tcp,1030,450,580,192.168.82.17,192.168.157.210,pop3,FA,0.2159263497030193,0,73,0,normal
tcp,262,186,76,192.168.219.82,75.87.122.76,imap,PA,0.09038468481143047,0,18,0,normal
tcp,433,170,263,192.168.232.213,100.178.201.214,smtp,A,0.0012602137482473415,0,70,0,normal
udp,565,434,131,198.17.148.145,192.168.207.154,sip,,0.298042722370583,0,68,1,dos
tcp,1011,447,564,133.207.150.35,192.168.17.229,mysql,A,0.14457931833882606,0,71,1,u2r
tcp,351,201,150,192.168.237.141,192.168.175.108,mysql,FA,0.043807411742958345,0,53,0,normal
tcp,424,242,182,192.168.105.176,192.168.235.72,telnet,R,0.09426138065807833,0,69,0,normal
tcp,60,52,8,192.168.87.164,192.168.164.107,ftp,S,0.3031706753147694,0,55,1,probe
tcp,729,585,144,192.168.147.201,192.168.95.90,https,P,0.07918889836835037,0,20,0,normal
udp,580,305,275,206.164.136.23,192.168.182.7,tftp,,0.08451896074661991,0,54,0,normal
tcp,885,255,630,192.168.12.199,2.127.145.79,https,U,0.04299455911574907,0,8,0,normal
icmp,69,64,5,192.168.134.34,192.168.134.231,time-exceeded,,0.6333883003085253,0,85,1,probe
tcp,683,460,223,192.168.117.102,131.174.172.254,smtp,PA,0.08399390655266978,0,16,0,normal
tcp,1272,1184,88,192.168.52.36,101.187.179.78,mysql,R,0.062106626600029344,0,55,0,normal
tcp,1327,760,567,192.168.150.200,192.168.242.99,smtp,FA,0.13018427813875327,0,58,0,normal
tcp,535,270,265,192.168.126.31,192.168.134.12,ftp,P,0.0015414141118092427,0,47,0,normal
tcp,48,44,4,18.69.192.14,192.168.93.221,smtp,S,0.19147319213445627,0,90,1,probe
tcp,200,96,104,155.218.29.85,192.168.22.135,telnet,PA,0.07532426722953207,1,96,1,r2l
tcp,1044,207,837,192.168.26.49,192.168.150.62,http,S,0.05986883447335779,0,51,0,normal
tcp,253,60,193,192.168.93.20,192.168.154.199,telnet,A,0.06666380117133243,0,60,0,normal
tcp,1208,527,681,73.98.145.114,192.168.139.127,telnet,A,0.11946462065286963,0,50,1,u2r
