Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Label
68,147.95715287894373,19,11,7727,4750,472.18559623529137,27.093641710962245,1,1,3,13,0,0.802445169462487,284.68310500490145,BENIGN
53,225.43383645792198,6,26,9307,734,1419.0051847179295,15.654609717776452,1,0,4,13,0,1.6941239219107642,213.83896464521425,BENIGN
80,62.21824028240525,46,4,3676,1588,145.51375086854114,3.6158087546181794,0,0,2,15,0,1.9481917842186927,638.2837579225427,BENIGN
443,11.82371195205253,37,13,4342,3394,481.7897252783488,5.819530840603708,2,0,5,11,0,1.078040616921375,630.1351227839216,BENIGN
80,86.21063242161024,42,6,612,3671,899.8370409701446,22.432803100585744,0,1,2,8,0,0.7114626142189389,782.8374749880456,BENIGN
443,90.3629615028545,20,29,8475,4499,45.13351352809707,2.8755568518169556,4,1,5,1,0,1.8216163446582083,769.7156969911678,BENIGN
123,192.34538718715737,25,15,7570,399,1894.8958859422964,59.228587459591246,2,1,5,19,0,0.8113398811590058,280.25997352518255,BENIGN
80,13.003901055612296,41,16,9109,3382,187.90404407627705,18.34619701067355,2,1,7,3,0,0.7899823617890547,570.0061012411433,BENIGN
80,9.870858283950923,48,17,6269,2940,671.0291791305228,36.674771621537644,0,1,8,19,0,0.8614212048071854,304.9666412058475,BENIGN
21,107.08848815628417,764,45,79613,6665,11236.965939638021,255.8678880874678,58,7,33,389,2,5.858831000311731,175.79724866070666,DoS Hulk
67,25.852745508542846,46,17,3446,2212,768.6489270490523,15.00565355681028,1,0,5,9,0,1.14913297989458,422.40181826803564,BENIGN
80,82.35680400026317,39,17,178,3557,1519.1553925089331,2.9265228265891405,2,0,8,2,0,1.6261088948229698,765.3868559166528,BENIGN
443,254.8080217983886,44,10,5526,4555,172.93106214777293,4.069922866817258,0,1,4,15,0,1.7783271287555689,480.3838011128719,BENIGN
67,137.12951517255385,5,21,9459,142,812.450215505154,2.7063752335512663,2,0,7,10,0,1.8189454424829903,684.4646618371269,BENIGN
123,52.6071530882824,29,25,9677,2384,146.691082474222,23.969752434773895,0,1,0,12,0,0.8347659150495677,209.93247365828285,BENIGN
53,406.77187677731064,25,11,3668,1762,897.158448394489,46.004156388750005,2,0,8,6,0,1.902027782696686,264.87559216535624,BENIGN
80,17.45547338685654,22,17,3952,4271,2146.593197535985,1.5498780082119317,2,0,8,14,0,0.8619504408223954,477.62332657858076,BENIGN
22,590.2894801770436,125,20,34678,9890,1942.8408944917583,10.88594461512912,271,4,19,251,3,0.7517502955515567,497.607844497383,DoS Hulk
80,380.9777814225635,248,88,85103,9707,294.05354185886387,11.322006758186483,36,1,21,19,0,3.1060341682029864,1296.9700146513508,SSH-Patator
80,27.05440928235534,44,26,7574,4758,310.63313900405416,19.618890043671595,2,1,3,3,0,0.7073210972883184,248.57716696995988,BENIGN
68,164.0001832638337,21,17,4232,2356,197.51041840530246,26.195693769204382,0,1,9,13,0,0.9056951986916806,348.315419098533,BENIGN
80,361.08792905427885,40,25,4460,1276,907.5055227716821,6.454141887150207,2,1,4,18,0,1.4011269555731978,704.6246477059855,BENIGN
443,173.10544982109505,21,21,576,3635,1063.7821758893572,14.410571688599765,1,1,0,6,0,0.7320457219893988,515.6501036206328,BENIGN
80,35.335639237904495,1,10,7792,3821,2153.382783392636,14.706622845659567,1,1,5,9,0,1.2358495082775878,451.2195685060633,BENIGN
443,299.86583382298886,4,19,2548,4885,605.4555462263247,3.5267363643957195,1,1,9,0,0,1.7188196578568242,352.5296348585239,BENIGN
80,584.4163722583729,6,11,6313,1311,1475.270375096958,8.390865966888699,3,0,9,1,0,1.5081843003453306,664.8033529602866,BENIGN
123,13.78696868930826,44,16,2768,3659,402.2439021079429,4.784187136602121,3,0,3,11,0,1.2687288794522174,572.034117172431,BENIGN
80,160.4796975605883,5,22,3573,2352,767.7063860787405,22.920591341486922,3,0,1,19,0,1.7382520977974176,593.3057032569023,BENIGN
80,249.40327752481642,23,8,1831,464,1588.1721366304332,12.35795899002811,2,1,9,13,0,1.9050188814176134,497.3001537371549,BENIGN
21,577.3713544425248,456,166,49855,7664,7513.678294645215,58.57596842481547,113,0,6,384,4,0.7158999512383485,958.8031030232512,DoS Slowloris
21,1060.7628858718876,366,34,11803,7910,2846.70347667641,7.467310955224647,462,5,2,60,0,1.0750926768178939,112.95555913929851,DoS GoldenEye
80,23.64211262466284,19,7,9403,4507,129.50827577986203,5.166469284134772,2,1,2,13,0,1.6320788109947868,722.1223154687335,BENIGN
23,236.0905310663157,596,14,52611,4977,271.6626704861779,61.72510119620605,29,4,22,32,0,3.622911006284775,1411.2546877899517,Bot
80,131.35599394867606,32,21,2223,2505,671.5845561855591,2.3919282300991354,1,0,6,4,0,1.9759001459531624,767.4079005994269,BENIGN
80,43.822563005839704,17,19,3900,3502,4202.516181216044,60.46430475026299,4,0,2,2,0,0.6153667486074742,663.7483964711276,BENIGN
443,248.62709531802855,45,5,499,2185,308.0468348518596,18.23108296858912,2,0,7,5,0,0.8420127262821967,771.8330105927979,BENIGN
23,293.91554400693485,711,72,2970,1209,12510.429477872964,10.235832247954859,348,4,44,209,3,7.6540063897921,808.3003195803183,DoS Slowloris
80,892.6602045011373,929,124,82225,4323,453.79278848998166,65.59015474198816,39,4,11,44,0,2.5656131306796253,297.68050247350016,FTP-Patator
443,76.45474008088749,36,8,9353,4826,2298.8456902646158,22.061890741505906,2,0,0,15,0,1.9600082237980678,788.0040715568198,BENIGN
80,1036.080476554848,819,154,50568,8908,2767.954598013706,136.57226654852707,113,0,49,178,2,1.0379283370307923,1143.7428050119888,DoS Hulk
80,69.09193261784765,16,1,3365,2445,1194.3603541549862,21.655195160363363,1,1,5,3,0,1.3872946680284812,304.23455119143597,BENIGN
80,418.5739185347881,15,8,666,1454,716.6105554931131,63.54508716065945,0,0,7,9,0,1.5912720147029658,458.2512442745433,BENIGN
23,989.6720782594399,929,132,52483,9314,529.951550071005,53.68295883461809,23,3,11,41,0,9.645582588963016,543.4677410790582,SSH-Patator
80,13.50012285268316,25,12,8508,3169,153.27065724273044,110.57250488985113,1,0,8,6,0,0.9660905501959238,422.446060871771,BENIGN
68,131.01149472303376,39,21,8875,2304,1649.6060891538536,20.516686617756108,3,0,6,0,0,0.6206644526619229,336.459132863461,BENIGN
21,344.4762793853985,992,46,47133,1515,10450.660496857174,139.14248891439883,39,0,29,47,0,7.774086368061758,1284.1079623059384,DDoS
23,380.8651130986217,750,106,92810,7982,2339.941250261707,121.08092419516532,6,2,23,1,0,7.906627131088295,538.0145112186367,FTP-Patator
80,564.1925880843397,46,23,9964,4495,1115.8924304913724,12.063669921855148,2,0,1,14,0,1.8642458134278048,449.67290461018786,BENIGN
443,144.99329354041248,11,11,5269,1858,679.0990784857238,4.037614485387514,4,0,3,14,0,1.5764486417025112,282.8876605372205,BENIGN
123,262.3430340429184,16,9,1025,3177,2045.2553757202475,0.693797356059654,3,0,4,1,0,1.5340833614990486,637.0795655124058,BENIGN
80,179.33300560910496,32,13,2570,759,508.0946389075784,10.575518373451056,2,1,2,7,0,1.055078283735085,457.16838148385193,BENIGN
80,396.5956202039135,494,64,12503,5947,16320.918087184298,163.0853642640484,671,120,2,46,1,8.822882838652829,1140.6962170723527,PortScan
80,122.6734237796673,9,21,3014,4093,260.8791075109485,11.133316128294952,1,0,2,12,0,1.2821473025680228,602.9987275904887,BENIGN
8080,365.0885067501875,790,119,76306,2032,9345.928406788687,28.52977037131574,23,0,13,24,0,4.476895551608006,1184.8613949255641,Web Attack
443,500.8205408089544,30,10,5978,3914,910.1432910770925,73.11032270282267,3,0,2,9,0,1.0001960141117572,393.6030093107893,BENIGN
80,540.0760094493579,39,23,3567,4165,51.31627013297219,6.99057473783013,4,1,1,4,0,1.7985376493901206,621.0972913490812,BENIGN
80,367.9889901416272,692,37,68764,6808,8836.748671779173,83.24703225844907,138,9,31,280,0,6.057830060901809,260.07488601808586,DoS Hulk
53,167.0129043828822,22,6,4942,4936,1243.1093958086312,3.7941061325967067,2,0,3,17,0,1.8262438704076382,784.8098213192045,BENIGN
67,167.7023016411308,41,8,9444,4227,2644.843544168436,19.296226549873715,3,0,9,9,0,0.7387650314915117,220.44502151926088,BENIGN
80,303.4070943364092,45,26,2267,3238,535.4581829979381,26.451688838466985,1,0,2,19,0,1.791668433872115,414.02436511749374,BENIGN
80,535.9074837072714,681,120,90141,2782,2506.820868752748,361.3987845436212,26,4,18,16,0,5.68928576635526,476.4974758228615,FTP-Patator
123,227.58874462591203,46,23,4808,993,102.76127938402533,1.5507457991035314,3,1,0,7,0,1.8478050930331211,308.2987776116186,BENIGN
443,120.23971840176605,43,22,3938,904,61.1609543745688,56.95405682420321,3,0,0,7,0,1.8928881746736739,281.3899156918252,BENIGN
22,383.10685032647694,238,44,25664,8072,4052.538642662689,17.068890085805464,25,2,10,15,0,1.7285323062379587,1120.2390079719248,FTP-Patator
80,255.68222245433356,47,15,2365,4099,361.42293872965445,43.01415364143815,0,1,6,9,0,1.0016458403842863,643.3868171734794,BENIGN
80,470.5763480283859,741,190,34359,4221,2778.175806277961,116.23967458054167,35,4,5,2,0,3.293517222108192,472.8783022916771,FTP-Patator
80,104.77526979253035,49,18,5688,4608,222.15943958292027,2.79355653364848,0,0,5,14,0,0.5866286524153075,265.4550768642945,BENIGN
443,0.10577516007392303,8,9,1681,636,88.02926166047024,8.323862803494572,1,0,6,10,0,1.7387041140184014,792.7254366182558,BENIGN
80,107.92131809843272,47,18,3426,3229,1304.0442664103655,14.57454838993727,4,0,7,2,0,1.7629274688117156,533.0829055591846,BENIGN
80,71.52420737272105,35,27,4038,1132,1556.5960182780134,0.09001947786424266,3,0,3,3,0,0.980665175349672,430.6239995358218,BENIGN
22,448.95115440571215,410,148,23074,8186,2761.39978683307,162.36459248288912,520,49,4,189,0,0.6157809939639409,1096.6724704494568,PortScan
443,288.7013764803798,12,28,8835,4394,2434.1489558013127,5.552612620766092,3,1,9,2,0,1.9896808336524379,502.57923670437754,BENIGN
80,343.2898163085591,10,22,9883,921,648.330755478405,5.111734231633815,0,0,6,13,0,1.4821663056338037,701.9825394686823,BENIGN
80,519.3644367763696,171,110,99844,4927,1098.8342301452137,9.317559149400466,420,0,2,92,2,2.064326072377227,1346.9562622217272,DoS Hulk
80,37.11137532541079,20,22,9322,4655,1085.3386432146772,5.218304788866492,4,0,7,15,0,0.5449039335578651,556.0265219525916,BENIGN
80,17.61908610907523,46,29,3210,4212,757.9355798866626,31.36027674448949,4,0,3,19,0,1.3589126541634813,232.13437090170788,BENIGN
80,54.823979323058445,9,28,3434,724,512.9370950812614,29.784625013999836,1,1,9,17,0,1.2858325344516526,380.4505737170168,BENIGN
443,327.60434397216585,40,7,4101,4734,241.26453569046984,24.885735538112886,4,1,1,8,0,1.8992232256394685,328.97882073616813,BENIGN
443,30.518955150843556,32,25,276,582,758.9396343153112,12.771772846602447,3,0,7,19,0,0.9134387703717755,369.4171684514838,BENIGN
80,197.39291264317902,24,26,2740,1414,1396.5438585562483,35.43111759513087,3,0,3,9,0,0.7519788051422027,208.6060239948697,BENIGN
67,892.9820220213066,24,5,786,3974,875.2811482280408,3.779903966045697,0,1,8,13,0,1.4327818208189627,772.4903434085822,BENIGN
68,166.75293100478257,26,18,2737,1065,1781.7417114378961,1.3634262395927697,4,1,3,13,0,1.3778169632958654,435.49028755202187,BENIGN
443,359.4214614347372,39,8,6667,4369,2103.4987474618015,0.7102465495912841,2,0,9,17,0,1.639434127724821,319.33375609764096,BENIGN
443,217.16656948438302,349,109,28517,4287,8589.508679198712,170.75472063716975,38,4,20,4,0,5.812474641962772,243.6681647058525,Web Attack
80,401.786251485723,275,142,52743,9676,1578.7474030182711,409.9678194044963,3,1,22,37,0,5.321302715742537,354.60995344053083,Bot
21,457.04835789931064,403,187,92026,7264,1832.4041714800035,36.14236943176682,35,1,9,3,0,3.614186456661355,977.5810011147955,Bot
80,98.00712962604625,39,28,2229,3974,419.0967555231355,6.739767527368175,0,1,1,12,0,1.6894437276615981,493.1785441257261,BENIGN
80,64.375571307541,15,4,8162,2638,3119.1027008192345,8.766581842243486,3,0,0,16,0,0.823202821495935,563.2675298867787,BENIGN
443,198.03798480275674,22,10,3113,4346,252.05628248611222,9.532792738980397,2,0,0,4,0,1.014144705488076,286.767249244405,BENIGN
80,640.4639676792661,971,31,60221,3139,5318.945837751632,300.7544030076402,9,3,28,48,0,7.750352471980084,1437.3217688965676,Infiltration
80,196.56114437762486,45,27,3492,3408,2323.166231476271,8.28650230269014,3,1,2,1,0,1.879618998890826,204.5752873499517,BENIGN
443,36.24144121730841,6,5,4648,1127,729.7874158635691,3.769313637363979,1,1,6,6,0,1.0890994304181252,615.0315374777006,BENIGN
80,155.52266074493423,9,14,8525,1785,309.5404856722121,9.47655984526904,2,1,8,7,0,1.766227592962867,341.041156470671,BENIGN
443,210.0078166354616,7,18,7679,1112,583.5492628517297,35.59290778222437,3,1,0,16,0,0.8767672410494687,771.1915649209731,BENIGN
22,1.0271390823517512,742,8,78451,2128,4480.587669508172,41.340168075464064,34,2,11,5,0,8.35893227611184,1003.5384111428252,FTP-Patator
443,26.125423639265673,40,9,1258,740,1141.60326786657,7.016292988524032,0,1,5,14,0,0.7908448173220777,230.35734486675238,BENIGN
443,574.5709486530607,119,31,66639,4186,3546.5092740654873,51.818748456447935,16,2,23,26,0,7.192993347131729,1227.7796276390677,Bot
80,84.28375888097007,5,15,2290,4414,185.18716023871008,65.12858100965181,3,0,7,7,0,1.2791124651332626,290.80733974842826,BENIGN
3389,1754.8218855396053,920,164,78830,2636,1511.9591265800807,152.78744182699677,2,2,17,1,0,2.1168848384922434,349.54799440758194,FTP-Patator
23,346.8632368463647,663,123,19737,8886,1843.810882920851,247.94084368029817,340,5,1,314,2,4.959561404623028,1464.2677725677,DoS Hulk
22,86.81491553737699,545,122,17305,554,1798.913472444614,248.78443394280313,22,3,26,46,0,2.0222018820381527,290.2541008920817,Bot
8080,493.7555051185073,549,140,14825,2630,1996.7921704966013,54.608749506554986,10,2,18,29,0,2.562490389266361,910.2098862626283,Bot
80,176.4642974846096,46,18,3348,1349,31.074858072254685,0.24233941246702506,3,1,7,18,0,1.907274763567472,728.2593463361492,BENIGN
80,903.9878899283453,27,28,8727,1953,232.41245547392816,10.753066458058495,0,1,2,16,0,1.8532537103270097,395.1846568128333,BENIGN
123,261.20931162516945,23,23,3623,4788,682.1236574168859,0.8971091947569116,4,1,4,5,0,1.9850464711778397,695.5871101161674,BENIGN
53,54.25971418605211,19,26,8812,457,2719.5698065111196,40.96437568605456,4,0,7,13,0,1.9624076336556404,378.78521162960004,BENIGN
53,40.167109613902966,44,3,9530,1872,231.7836230924052,17.148886561282765,3,0,2,10,0,1.2275328481610956,538.3483119945249,BENIGN
23,218.61212222875483,962,14,23817,6358,2531.735280253496,21.556746829264156,3,2,13,22,0,5.127305183871456,1473.0974055234658,Infiltration
23,207.80174565201554,722,170,54603,1859,6530.534997339091,53.35486371709669,396,8,4,465,2,3.9610757288407386,975.224670206394,DoS Hulk
68,422.65037922334596,38,20,7177,4231,2079.7663103934256,15.465692741552903,3,0,2,13,0,1.8818704736836056,724.9966564741597,BENIGN
80,62.1057386583819,44,13,2658,1004,165.3869495144779,48.1526849614145,0,0,9,13,0,1.4492762549219103,442.98208940662533,BENIGN
443,991.4326013302133,420,159,44687,4829,2574.937318866576,392.884569804821,47,0,24,23,0,3.509325785862528,257.0668130582655,Infiltration
123,400.27855863352767,41,18,2604,2892,1135.7776494091631,1.7052145499628903,2,0,2,10,0,1.6546091727611072,239.34390122696925,BENIGN
123,0.3444359287294723,43,19,7238,3949,1280.4483860815878,58.810686938217984,0,1,5,9,0,1.7992827367487658,728.2240095849307,BENIGN
123,553.1556302483285,36,26,1906,796,185.17404655252534,30.071536510248844,2,0,5,9,0,1.5048840362754776,481.01967906287683,BENIGN
443,353.3189766741902,47,5,5590,2979,1719.1956145578395,16.243583871052717,2,1,8,6,0,1.0421153037733164,342.3176834461118,BENIGN
443,45.52368139245784,22,11,6207,4750,149.60948636816434,1.3973985449806683,3,1,8,16,0,1.5855413182038796,629.1345572695607,BENIGN
53,185.8081245887025,49,22,6597,150,755.2403099093158,2.9950271368124985,3,0,4,14,0,1.1568463614402962,452.14001480934024,BENIGN
80,461.3407272142914,46,4,5103,3839,2021.069824558968,2.359074104183786,1,1,4,13,0,0.8459364411952183,299.53937868769754,BENIGN
443,3.072238140134113,7,26,6715,718,466.27694143226574,72.11034048967367,0,0,1,2,0,1.0793510588918445,479.28704499209283,BENIGN
53,108.49660974405253,35,16,5912,1539,1497.5814221522835,12.743578961171774,1,0,4,13,0,0.6431019685989264,286.3628650250501,BENIGN
53,147.58471243218776,28,12,4895,4943,176.4205427847935,13.75152375076875,3,0,7,18,0,0.97646930393202,553.3352279497292,BENIGN
80,245.99462354818488,8,15,9612,4764,47.71540260740848,6.98501622361468,4,0,5,10,0,0.7202187160891259,276.1048921191707,BENIGN
80,84.23246799689687,37,3,9913,721,83.27481752389902,30.245718485245632,0,1,3,7,0,1.3038827852225943,547.0568947255601,BENIGN
443,84.39738074703948,30,7,457,928,1978.806409856629,33.5114686611506,2,0,6,6,0,1.4915896752750804,469.59175903263815,BENIGN
123,0.1470669620478743,14,1,5653,4038,398.89482963820507,1.0404454069887583,3,0,1,18,0,1.6592384423785904,567.1677719399904,BENIGN
80,453.96114453099125,12,12,5602,2854,186.90716359774012,9.912105065807594,1,0,2,9,0,0.9545817794153911,570.9431950955718,BENIGN
80,119.51955463694127,1,22,1699,3957,80.7670958080838,12.203157299193421,2,0,2,19,0,0.7622636928809269,320.9719715966379,BENIGN
123,89.11911984359092,2,19,6606,766,496.5435696650688,29.23359153547048,3,1,1,17,0,1.1509081922633335,635.8807895835606,BENIGN
80,776.872352770161,29,15,7742,258,27.37233868288968,56.81747961108957,4,1,2,7,0,0.9396297685615536,252.8317531557048,BENIGN
80,486.4062697241384,681,10,2793,2130,3560.7617466074657,46.370470235086856,42,1,29,48,0,1.0932232438093443,412.93762936333525,Bot
21,337.0750187460294,299,157,61261,9596,358.0023488729204,2.1921805541447643,8,0,8,25,0,8.951663402480767,1155.779971380969,DDoS
80,99.34158658360332,444,189,95914,5865,4419.971734658494,78.46035438511481,331,4,3,296,4,7.212360966945706,374.87449750731025,DoS Hulk
80,134.90791590995542,27,25,9782,1660,5727.735845417109,6.574909496347977,0,1,0,5,0,0.7370050314360594,547.6668835754344,BENIGN
80,145.5759191219553,14,12,7437,1790,107.20898240574896,72.98718949731361,4,0,4,0,0,0.8152219230368547,280.21670283345355,BENIGN
443,64.5682288541874,13,8,8670,4820,467.27359923306705,0.5362618928215572,2,1,8,15,0,1.5840322475687656,326.6232748828104,BENIGN
80,0.763255404356184,12,25,9101,2599,5433.710412797553,14.361708091917613,0,0,6,14,0,1.8906086434060918,378.4856656038638,BENIGN
80,108.48427107258357,36,3,9232,1984,3142.9397008308115,49.27667670857982,3,0,3,10,0,0.674484342065006,389.8889635606534,BENIGN
123,91.43277736163422,16,8,5020,776,62.25467353641038,78.29349267174644,4,0,5,14,0,0.6592403374008916,365.7605171227715,BENIGN
443,10.350080787478934,45,23,177,2664,925.9908069563147,6.706877795736133,2,0,5,4,0,1.7808610603126906,405.82538305866024,BENIGN
80,287.7418310695802,12,29,2414,1262,2090.6967148046915,10.693911439163413,2,1,5,10,0,0.5299894593584824,291.63777034087025,BENIGN
53,3.2731302122540424,45,23,1105,1485,760.4719821700871,14.45605553473869,4,0,8,9,0,1.9370002045737937,409.4799549689796,BENIGN
443,655.7876608956791,15,21,5858,2459,909.8013822146785,151.7080941507798,4,1,0,5,0,1.7396297016251996,362.7294231752479,BENIGN
443,155.70480766390352,23,12,1746,4575,101.05334571008072,19.03383002492722,1,1,2,5,0,1.7729875295809694,427.2143107501291,BENIGN
80,132.76379607878476,25,1,6883,783,151.69301378989283,17.645506461594806,4,1,2,3,0,1.6888869313650523,614.6998596133396,BENIGN
