protocol,packet_size,src_bytes,dst_bytes,src_ip,dest_ip,service,tcp_flags,error_rate,wrong_fragment,count,is_threat,attack_type
tcp,2408,417.0,1991.0,192.168.1.104,10.0.0.236,telnet,SF,0.2348839060660912,0,15,0,BENIGN
tcp,1607,40.0,1567.0,192.168.1.44,10.0.0.147,smtp,SF,0.0807092505211357,0,13,0,BENIGN
tcp,1299,246.0,1053.0,192.168.1.158,10.0.0.182,ftp,SF,0.0407464817723678,0,6,0,BENIGN
tcp,4097,1989.0,2108.0,192.168.1.73,10.0.0.46,http,SF,0.1373658643227399,0,1,0,BENIGN
tcp,3557,2219.0,1338.0,192.168.1.168,10.0.0.30,ftp_data,SF,0.2047896150532882,0,17,0,BENIGN
tcp,4449,3122.0,1327.0,192.168.1.157,10.0.0.98,telnet,SF,0.2006962762633787,0,18,0,BENIGN
tcp,3610,2583.0,1027.0,192.168.1.91,10.0.0.126,http,SF,0.0807893380306608,0,9,0,BENIGN
tcp,84,62.0,22.0,192.168.1.166,10.0.0.150,ssh,S,0.0090269924417446,0,13,0,BENIGN
tcp,4992,380.0,4612.0,192.168.1.240,10.0.0.126,ftp,SF,0.5345758830432129,0,9,0,BENIGN
tcp,1872,665.0,1207.0,192.168.1.170,10.0.0.92,smtp,SF,0.1169683517263432,0,4,0,BENIGN
tcp,1612,883.0,729.0,192.168.1.208,10.0.0.50,ftp_data,SF,0.2335784925149884,0,11,0,BENIGN
tcp,1589,1301.0,288.0,192.168.1.229,10.0.0.25,telnet,SF,0.22536272295264,0,14,0,BENIGN
tcp,3028,840.0,2188.0,192.168.1.190,10.0.0.205,smtp,SF,0.0743132517875874,0,3,0,BENIGN
udp,309,63.0,246.0,192.168.1.155,10.0.0.152,ntp,,0.1468285153470603,0,33,1,U2R
tcp,3888,901.0,2987.0,192.168.1.206,10.0.0.88,ftp,SF,0.0685945127381426,0,8,0,BENIGN
tcp,1130,970.0,160.0,192.168.1.50,10.0.0.22,smtp,S,0.1314596953353763,0,11,1,R2L
tcp,3243,400.0,2843.0,192.168.1.22,10.0.0.30,telnet,SF,0.0646544627163278,0,7,0,BENIGN
udp,1626,193.0,1433.0,192.168.1.59,10.0.0.178,dns,,0.0522117322222518,0,9,0,BENIGN
tcp,925,915.0,10.0,192.168.1.163,10.0.0.140,ftp,SR,0.6206376539723301,0,3,1,U2R
tcp,2792,1225.0,1567.0,192.168.1.1,10.0.0.72,ssh,SF,0.4688889006695619,0,16,0,BENIGN
icmp,4256,231.0,4025.0,192.168.1.42,10.0.0.26,eco_i,,0.1551870756025292,0,57,1,DoS
icmp,3893,3009.0,884.0,192.168.1.127,10.0.0.140,eco_i,,0.4148501431438967,1,49,1,DoS
tcp,2277,729.0,1548.0,192.168.1.47,10.0.0.150,smtp,SF,0.033582029399519,0,16,0,BENIGN
tcp,4839,2521.0,2318.0,192.168.1.90,10.0.0.211,ftp,R,0.0003057327620518,0,14,0,BENIGN
tcp,4711,388.0,4323.0,192.168.1.222,10.0.0.233,ssh,SF,0.1142540966664605,0,17,0,BENIGN
tcp,2844,1698.0,1146.0,192.168.1.207,10.0.0.50,ftp,SF,0.1422928404721783,0,3,0,BENIGN
tcp,2284,1005.0,1279.0,192.168.1.146,10.0.0.207,ftp_data,SF,0.2086076598725115,0,17,0,BENIGN
tcp,3660,3213.0,447.0,192.168.1.14,10.0.0.250,smtp,SF,0.0188007142515958,0,19,0,BENIGN
tcp,3811,1229.0,2582.0,192.168.1.158,10.0.0.18,ftp,SF,0.0111353659130553,0,19,0,BENIGN
tcp,527,250.0,277.0,192.168.1.114,10.0.0.65,ssh,SR,0.1379647328583193,0,38,1,R2L
tcp,725,687.0,38.0,192.168.1.85,10.0.0.157,telnet,S,0.2577371062722334,0,11,1,Probe
tcp,2541,857.0,1684.0,192.168.1.205,10.0.0.219,ssh,R,0.0727191176562959,0,10,0,BENIGN
tcp,2155,196.0,1959.0,192.168.1.71,10.0.0.243,ftp,SF,0.087166576214273,0,10,0,BENIGN
tcp,3742,1150.0,2592.0,192.168.1.216,10.0.0.156,ssh,R,0.0341821382090182,0,4,0,BENIGN
tcp,4506,3126.0,1380.0,192.168.1.129,10.0.0.128,smtp,R,0.0541241371778013,0,6,0,BENIGN
tcp,1628,1120.0,508.0,192.168.1.171,10.0.0.171,telnet,SF,0.0449704601764446,0,10,0,BENIGN
tcp,2258,1149.0,1109.0,192.168.1.94,10.0.0.132,ssh,SF,0.092231006628086,0,2,0,BENIGN
icmp,1734,685.0,1049.0,192.168.1.223,10.0.0.70,eco_i,,0.2064736317849278,0,317,1,DoS
icmp,404,115.0,289.0,192.168.1.24,10.0.0.81,eco_i,,0.4379206784013513,0,15,1,Probe
tcp,2225,1132.0,1093.0,192.168.1.86,10.0.0.119,telnet,SF,0.0432625047074454,0,4,0,BENIGN
tcp,1799,796.0,1003.0,192.168.1.37,10.0.0.40,telnet,SF,0.028979180093047,0,2,0,BENIGN
tcp,1531,225.0,1306.0,192.168.1.89,10.0.0.239,ssh,S,0.0986371010100008,0,10,0,BENIGN
tcp,1083,428.0,655.0,192.168.1.28,10.0.0.208,ftp,S,0.090298639931577,0,12,1,R2L
tcp,1420,1038.0,382.0,192.168.1.24,10.0.0.113,smtp,SF,0.0568213021307644,0,6,0,BENIGN
tcp,2617,41.0,2576.0,192.168.1.79,10.0.0.245,ftp_data,SF,0.1356152065680013,0,6,0,BENIGN
tcp,1249,176.0,1073.0,192.168.1.224,10.0.0.48,ftp,SF,0.0297926967089221,0,3,0,BENIGN
tcp,6670,1660.0,5010.0,192.168.1.201,10.0.0.11,ftp,SF,0.0578971898399472,0,17,0,BENIGN
tcp,2139,474.0,1665.0,192.168.1.208,10.0.0.226,ftp,SF,0.0390552093340913,0,16,0,BENIGN
udp,2324,1930.0,394.0,192.168.1.198,10.0.0.83,dns,,0.1801059120682595,0,18,0,BENIGN
udp,4090,2081.0,2009.0,192.168.1.149,10.0.0.51,dns,,0.1151266064913783,0,30,1,R2L
tcp,3447,1271.0,2176.0,192.168.1.45,10.0.0.70,http,S,0.0808854329987226,0,5,0,BENIGN
tcp,2582,1259.0,1323.0,192.168.1.24,10.0.0.205,http,SF,0.0023396137273037,0,7,0,BENIGN
tcp,1476,411.0,1065.0,192.168.1.14,10.0.0.75,ftp_data,S,0.1607047399907095,0,46,1,DoS
icmp,4077,1205.0,2872.0,192.168.1.85,10.0.0.74,eco_i,,0.0138227609422801,0,19,0,BENIGN
icmp,2914,481.0,2433.0,192.168.1.16,10.0.0.93,eco_i,,0.2563364382815916,2,19,1,DoS
icmp,1199,596.0,603.0,192.168.1.102,10.0.0.140,eco_i,,0.4805495786568031,1,26,1,DoS
tcp,4357,846.0,3511.0,192.168.1.57,10.0.0.23,telnet,SF,0.1137372090173875,0,16,0,BENIGN
tcp,2332,1664.0,668.0,192.168.1.180,10.0.0.109,ftp,SF,0.1577360292863956,0,1,0,BENIGN
tcp,1977,611.0,1366.0,192.168.1.76,10.0.0.135,http,SF,0.086964707777832,0,19,0,BENIGN
tcp,2552,783.0,1769.0,192.168.1.59,10.0.0.180,ftp,S,0.0085763454739537,0,14,0,BENIGN
tcp,3232,1540.0,1692.0,192.168.1.210,10.0.0.117,smtp,SF,0.0210252473769452,0,14,0,BENIGN
tcp,1433,652.0,781.0,192.168.1.201,10.0.0.247,smtp,SF,0.1333622160949361,0,5,0,BENIGN
tcp,2150,246.0,1904.0,192.168.1.224,10.0.0.239,ftp_data,S,0.0460985795322525,0,43,1,U2R
tcp,5489,2103.0,3386.0,192.168.1.149,10.0.0.29,smtp,SF,0.0367487996251037,0,8,0,BENIGN
tcp,3128,1469.0,1659.0,192.168.1.242,10.0.0.151,ftp_data,SF,0.0293556141572924,0,8,0,BENIGN
tcp,931,225.0,706.0,192.168.1.126,10.0.0.58,telnet,SF,0.017240098506738,0,6,0,BENIGN
tcp,1270,41.0,1229.0,192.168.1.213,10.0.0.54,ftp_data,S,0.4035553520641997,0,36,1,R2L
icmp,1490,709.0,781.0,192.168.1.152,10.0.0.87,eco_i,,0.029104228974166,0,5,0,BENIGN
udp,1607,438.0,1169.0,192.168.1.111,10.0.0.248,time,,0.1859756123525295,0,13,0,BENIGN
udp,621,388.0,233.0,192.168.1.116,10.0.0.149,time,,0.1695669000527274,0,8,0,BENIGN
tcp,1752,483.0,1269.0,192.168.1.229,10.0.0.146,smtp,SF,0.0031345418411291,0,7,0,BENIGN
icmp,1498,1398.0,100.0,192.168.1.252,10.0.0.165,eco_i,,0.2419211220831722,0,10,0,BENIGN
tcp,5068,3299.0,1769.0,192.168.1.138,10.0.0.149,ssh,SF,0.0473358308277229,0,4,0,BENIGN
tcp,2440,951.0,1489.0,192.168.1.129,10.0.0.238,ftp,S,0.0469679555751494,0,17,0,BENIGN
udp,2302,406.0,1896.0,192.168.1.32,10.0.0.187,ntp,,0.1470914376280797,0,15,0,BENIGN
tcp,1688,564.0,1124.0,192.168.1.48,10.0.0.59,ssh,S,0.6094716387994829,0,34,1,U2R
tcp,2313,698.0,1615.0,192.168.1.9,10.0.0.198,ftp,SF,0.265667767782191,0,3,0,BENIGN
tcp,1493,752.0,741.0,192.168.1.82,10.0.0.98,ftp_data,SF,0.4238511361039665,0,42,1,U2R
tcp,2740,182.0,2558.0,192.168.1.137,10.0.0.227,ssh,SF,0.0356831925872881,0,19,0,BENIGN
tcp,3892,1118.0,2774.0,192.168.1.33,10.0.0.57,http,SF,0.1486414357844946,0,14,0,BENIGN
tcp,3598,1290.0,2308.0,192.168.1.216,10.0.0.234,smtp,SF,0.5120748613671403,0,2,1,R2L
tcp,3170,1718.0,1452.0,192.168.1.240,10.0.0.228,telnet,SF,0.1898962717941246,0,16,0,BENIGN
tcp,2194,234.0,1960.0,192.168.1.26,10.0.0.31,telnet,R,0.0624469883751158,0,1,0,BENIGN
udp,4890,3876.0,1014.0,192.168.1.213,10.0.0.66,dns,,0.0577346335783061,0,5,0,BENIGN
udp,1257,808.0,449.0,192.168.1.171,10.0.0.108,dns,,0.031352666626502,0,19,0,BENIGN
tcp,3012,1566.0,1446.0,192.168.1.26,10.0.0.111,telnet,R,0.0544902916305779,0,4,0,BENIGN
tcp,6190,2339.0,3851.0,192.168.1.250,10.0.0.113,ssh,R,0.0700972941620455,0,1,0,BENIGN
tcp,2667,265.0,2402.0,192.168.1.7,10.0.0.140,ssh,SR,0.2679783388803329,0,10,1,R2L
udp,2694,1098.0,1596.0,192.168.1.171,10.0.0.243,time,,0.0115344804861883,0,8,0,BENIGN
icmp,2338,761.0,1577.0,192.168.1.155,10.0.0.4,eco_i,,0.337724238349593,0,46,1,Probe
icmp,1012,736.0,276.0,192.168.1.137,10.0.0.119,eco_i,,0.0763392715221748,0,41,1,U2R
icmp,1044,32.0,1012.0,192.168.1.141,10.0.0.247,eco_i,,0.1503767132287143,2,11,1,DoS
tcp,980,559.0,421.0,192.168.1.47,10.0.0.76,ftp,SF,0.0272699411842312,0,13,0,BENIGN
tcp,1013,104.0,909.0,192.168.1.219,10.0.0.17,smtp,SF,0.2402036528471014,0,17,0,BENIGN
tcp,1227,1030.0,197.0,192.168.1.177,10.0.0.121,smtp,SF,0.039403800382476,0,17,0,BENIGN
tcp,3135,2197.0,938.0,192.168.1.123,10.0.0.104,http,SF,0.1763529824230335,0,3,0,BENIGN
tcp,1060,534.0,526.0,192.168.1.238,10.0.0.243,ftp,SF,0.1277768549091343,0,29,1,U2R
udp,1933,987.0,946.0,192.168.1.215,10.0.0.128,ntp,,0.2199850540852767,0,7,0,BENIGN
tcp,2125,804.0,1321.0,192.168.1.150,10.0.0.146,ftp,SF,0.0074977765961066,0,3,0,BENIGN
tcp,2809,62.0,2747.0,192.168.1.95,10.0.0.118,smtp,S,0.620429799326911,0,48,1,Probe
tcp,10176,3077.0,7099.0,192.168.1.137,10.0.0.183,ssh,S,0.2181536303915098,0,6,0,BENIGN
tcp,3256,1610.0,1646.0,192.168.1.7,10.0.0.217,ftp,S,0.2431305720435124,0,9,0,BENIGN
tcp,915,451.0,464.0,192.168.1.207,10.0.0.63,http,SF,0.0585507810565135,0,19,0,BENIGN
tcp,1024,659.0,365.0,192.168.1.42,10.0.0.118,ftp,SF,0.0464096940623467,0,2,0,BENIGN
udp,2809,775.0,2034.0,192.168.1.220,10.0.0.233,dns,,0.0095369058489133,0,6,0,BENIGN
tcp,2681,1877.0,804.0,192.168.1.36,10.0.0.133,ftp,SF,0.042710869369682,0,8,0,BENIGN
tcp,1578,1229.0,349.0,192.168.1.251,10.0.0.229,smtp,SF,0.0511707620744508,0,7,0,BENIGN
udp,3607,114.0,3493.0,192.168.1.20,10.0.0.123,time,,0.5284751539348174,0,389,1,DoS
tcp,1790,100.0,1690.0,192.168.1.62,10.0.0.71,http,SF,0.0931748413256502,0,19,0,BENIGN
tcp,1323,252.0,1071.0,192.168.1.62,10.0.0.38,http,SF,0.0404730947178867,0,14,0,BENIGN
tcp,1564,797.0,767.0,192.168.1.15,10.0.0.250,ftp_data,SF,0.0093638786778355,0,8,0,BENIGN
udp,1082,482.0,600.0,192.168.1.247,10.0.0.194,time,,0.0842314036250131,0,2,0,BENIGN
udp,1729,386.0,1343.0,192.168.1.25,10.0.0.182,ntp,,0.2822225148369334,2,44,1,DoS
icmp,1456,1211.0,245.0,192.168.1.172,10.0.0.81,eco_i,,0.5173489328826355,0,17,1,Probe
tcp,1455,678.0,777.0,192.168.1.141,10.0.0.188,ftp_data,SF,0.1960815072385696,0,4,0,BENIGN
tcp,1261,947.0,314.0,192.168.1.67,10.0.0.31,ssh,SF,0.0455241732254124,0,15,0,BENIGN
tcp,5857,373.0,5484.0,192.168.1.169,10.0.0.252,http,R,0.0587112564372672,0,12,0,BENIGN
tcp,3667,710.0,2957.0,192.168.1.93,10.0.0.34,smtp,S,0.2022792675081135,0,6,0,BENIGN
tcp,1423,733.0,690.0,192.168.1.251,10.0.0.223,ssh,S,0.209769756077497,0,37,1,U2R
tcp,6024,680.0,5344.0,192.168.1.74,10.0.0.54,smtp,SF,0.0147480162749164,0,19,0,BENIGN
tcp,1822,339.0,1483.0,192.168.1.38,10.0.0.136,smtp,SF,0.4917829355158543,0,49,1,DoS
tcp,2654,1386.0,1268.0,192.168.1.157,10.0.0.221,smtp,SF,0.0168178112638366,0,8,0,BENIGN
tcp,1484,1275.0,209.0,192.168.1.226,10.0.0.109,ftp,SF,0.1678763168194319,0,3,0,BENIGN
tcp,2608,251.0,2357.0,192.168.1.76,10.0.0.30,telnet,S,0.53393961403563,0,31,1,U2R
tcp,5411,1763.0,3648.0,192.168.1.181,10.0.0.149,smtp,R,0.1475474419884308,0,17,0,BENIGN
tcp,487,28.0,459.0,192.168.1.203,10.0.0.86,telnet,S,0.4729635617109603,0,46,1,R2L
tcp,2752,28.0,2724.0,192.168.1.153,10.0.0.125,ftp,SR,0.3533785707573235,0,11,1,U2R
tcp,3651,111.0,3540.0,192.168.1.75,10.0.0.49,http,S,0.2972704797272545,0,34,1,R2L
udp,3563,196.0,3367.0,192.168.1.112,10.0.0.89,ntp,,0.0165835665204389,0,11,0,BENIGN
udp,2223,1376.0,847.0,192.168.1.212,10.0.0.175,time,,0.1422253715505512,1,13,1,DoS
udp,5303,428.0,4875.0,192.168.1.109,10.0.0.147,dns,,0.1524162851795364,0,4,0,BENIGN
udp,3527,535.0,2992.0,192.168.1.125,10.0.0.120,time,,0.0139370981159576,0,2,0,BENIGN
udp,1870,1030.0,840.0,192.168.1.68,10.0.0.86,ntp,,0.2187647000022313,0,15,0,BENIGN
icmp,2642,320.0,2322.0,192.168.1.139,10.0.0.54,eco_i,,0.0557230985001804,0,17,0,BENIGN
tcp,4026,1594.0,2432.0,192.168.1.187,10.0.0.199,http,SF,0.0820801235990053,0,2,0,BENIGN
tcp,1419,588.0,831.0,192.168.1.216,10.0.0.104,ssh,S,0.0421166210531446,0,11,0,BENIGN
tcp,1867,201.0,1666.0,192.168.1.111,10.0.0.196,ftp_data,SF,0.0280671444442769,0,10,0,BENIGN
udp,2718,1032.0,1686.0,192.168.1.14,10.0.0.85,time,,0.0190811756856238,0,44,1,R2L
udp,4032,1450.0,2582.0,192.168.1.106,10.0.0.185,time,,0.1749708113175848,0,7,0,BENIGN
tcp,2446,583.0,1863.0,192.168.1.40,10.0.0.1,ftp,SF,0.0728541353051944,0,12,0,BENIGN
tcp,1544,423.0,1121.0,192.168.1.113,10.0.0.35,ssh,SF,0.0496401394336092,0,2,0,BENIGN
tcp,2335,1439.0,896.0,192.168.1.31,10.0.0.77,http,SF,0.1249759506111881,0,17,0,BENIGN
tcp,4793,855.0,3938.0,192.168.1.133,10.0.0.228,ssh,SF,0.2460273774722067,0,1,0,BENIGN
tcp,1346,796.0,550.0,192.168.1.170,10.0.0.164,ftp,S,0.0016455420569736,0,11,0,BENIGN
icmp,1889,1263.0,626.0,192.168.1.41,10.0.0.33,eco_i,,0.0693262105212684,0,31,1,Probe
udp,1128,407.0,721.0,192.168.1.78,10.0.0.31,ntp,,0.0873012003158124,0,9,1,DoS
icmp,2891,499.0,2392.0,192.168.1.153,10.0.0.20,eco_i,,0.0508552699553716,0,15,0,BENIGN
udp,335,23.0,312.0,192.168.1.81,10.0.0.164,time,,0.5102496831788487,0,8,1,R2L
tcp,1941,198.0,1743.0,192.168.1.188,10.0.0.16,ftp,R,0.122637203158494,0,1,0,BENIGN
tcp,1601,522.0,1079.0,192.168.1.219,10.0.0.217,http,SF,0.0896266412163336,0,5,0,BENIGN
tcp,1943,1226.0,717.0,192.168.1.51,10.0.0.63,http,SF,0.0175379293864242,0,1,0,BENIGN
tcp,871,40.0,831.0,192.168.1.84,10.0.0.5,ssh,S,0.2062049085755786,0,20,1,Probe
icmp,4091,1372.0,2719.0,192.168.1.93,10.0.0.65,eco_i,,0.1480547008863054,0,15,0,BENIGN
tcp,5021,2631.0,2390.0,192.168.1.252,10.0.0.39,http,SF,0.14486292666619,0,14,0,BENIGN
udp,2717,720.0,1997.0,192.168.1.83,10.0.0.217,time,,0.1946739917340156,0,12,0,BENIGN
tcp,3999,2256.0,1743.0,192.168.1.135,10.0.0.30,telnet,SF,0.0590949010054057,0,5,0,BENIGN
udp,6533,1322.0,5211.0,192.168.1.213,10.0.0.242,dns,,0.2124706885754599,0,9,0,BENIGN
icmp,2489,561.0,1928.0,192.168.1.238,10.0.0.111,eco_i,,0.102283217958702,0,4,0,BENIGN
icmp,3319,361.0,2958.0,192.168.1.149,10.0.0.236,eco_i,,0.1763379149107644,0,27,1,Probe
tcp,6090,606.0,5484.0,192.168.1.194,10.0.0.238,ftp_data,SF,0.0865403187040668,0,19,0,BENIGN
tcp,2950,220.0,2730.0,192.168.1.88,10.0.0.7,http,SR,0.2272857540247554,0,5,1,DoS
tcp,3260,923.0,2337.0,192.168.1.7,10.0.0.186,ftp_data,SF,0.0374383453546876,0,4,0,BENIGN
tcp,302,195.0,107.0,192.168.1.201,10.0.0.118,smtp,SR,0.2107711352841111,0,29,1,R2L
tcp,3463,949.0,2514.0,192.168.1.97,10.0.0.28,telnet,S,0.1661174365044052,0,9,0,BENIGN
icmp,2088,270.0,1818.0,192.168.1.71,10.0.0.45,eco_i,,0.5413910144715331,0,19,1,DoS
tcp,3959,1033.0,2926.0,192.168.1.142,10.0.0.66,ftp_data,SF,0.0312521834544867,0,6,0,BENIGN
udp,3263,440.0,2823.0,192.168.1.133,10.0.0.87,time,,0.1355134214374581,0,17,0,BENIGN
tcp,7695,2926.0,4769.0,192.168.1.238,10.0.0.187,smtp,SF,0.1891221377611616,0,14,0,BENIGN
icmp,386,346.0,40.0,192.168.1.244,10.0.0.143,eco_i,,0.3266129006116284,0,77,1,DoS
udp,3858,385.0,3473.0,192.168.1.176,10.0.0.221,dns,,0.3009819510372525,0,25,1,U2R
tcp,878,198.0,680.0,192.168.1.211,10.0.0.32,ftp,R,0.2722855382491688,0,25,1,DoS
tcp,1787,572.0,1215.0,192.168.1.106,10.0.0.184,telnet,R,0.0573273973747864,0,14,0,BENIGN
tcp,649,596.0,53.0,192.168.1.171,10.0.0.184,telnet,SR,0.5084810091503462,0,22,1,U2R
tcp,3208,2507.0,701.0,192.168.1.63,10.0.0.197,ssh,SR,0.5069388190068329,0,12,1,R2L
tcp,2881,386.0,2495.0,192.168.1.77,10.0.0.100,telnet,SF,0.219296261987874,0,14,0,BENIGN
tcp,2085,976.0,1109.0,192.168.1.17,10.0.0.206,ftp_data,SF,0.0163552814938048,0,10,0,BENIGN
tcp,1080,824.0,256.0,192.168.1.126,10.0.0.124,ftp_data,SF,0.0669249374819617,0,6,0,BENIGN
tcp,3968,2038.0,1930.0,192.168.1.124,10.0.0.168,ftp,SF,0.0797216037468847,0,11,0,BENIGN
udp,5293,1096.0,4197.0,192.168.1.176,10.0.0.32,dns,,0.0063828766593691,0,3,0,BENIGN
tcp,1378,648.0,730.0,192.168.1.113,10.0.0.107,http,SF,0.0781465836716845,0,4,0,BENIGN
icmp,4252,751.0,3501.0,192.168.1.80,10.0.0.40,eco_i,,0.0301751338892235,0,1,0,BENIGN
tcp,2178,498.0,1680.0,192.168.1.178,10.0.0.144,http,SF,0.0371964667885782,0,18,0,BENIGN
tcp,2550,766.0,1784.0,192.168.1.33,10.0.0.29,telnet,SF,0.007853419085395,0,14,0,BENIGN
tcp,3306,425.0,2881.0,192.168.1.110,10.0.0.251,telnet,R,0.1263246795518101,0,12,0,BENIGN
tcp,3496,1943.0,1553.0,192.168.1.110,10.0.0.247,http,SF,0.0959268467712608,0,18,0,BENIGN
tcp,1869,623.0,1246.0,192.168.1.57,10.0.0.186,smtp,SF,0.0542256743345762,0,5,0,BENIGN
udp,1236,346.0,890.0,192.168.1.252,10.0.0.32,time,,0.041362000888112,0,15,0,BENIGN
tcp,1301,52.0,1249.0,192.168.1.124,10.0.0.234,telnet,S,0.037499744334024,0,10,0,BENIGN
icmp,3146,696.0,2450.0,192.168.1.21,10.0.0.73,eco_i,,0.2751856898722437,0,11,1,Probe
icmp,4781,663.0,4118.0,192.168.1.179,10.0.0.80,eco_i,,0.0610554096416241,1,40,1,DoS
tcp,4812,95.0,4717.0,192.168.1.208,10.0.0.203,smtp,SF,0.1756025323889739,0,16,0,BENIGN
udp,3607,294.0,3313.0,192.168.1.24,10.0.0.69,time,,0.0042492080139302,0,16,0,BENIGN
udp,749,549.0,200.0,192.168.1.170,10.0.0.40,time,,0.1379432052567332,0,9,0,BENIGN
tcp,718,526.0,192.0,192.168.1.223,10.0.0.226,ftp_data,SF,0.0182436355368921,0,10,0,BENIGN
tcp,4766,1866.0,2900.0,192.168.1.140,10.0.0.155,ssh,SF,0.0786025337777265,0,16,0,BENIGN
icmp,815,88.0,727.0,192.168.1.247,10.0.0.202,eco_i,,0.5185614791636015,0,11,1,Probe
tcp,2553,2117.0,436.0,192.168.1.110,10.0.0.133,telnet,SF,0.1186464055513071,0,16,0,BENIGN
tcp,2486,480.0,2006.0,192.168.1.72,10.0.0.76,ftp_data,S,0.1341721929404085,0,25,1,R2L
tcp,1981,888.0,1093.0,192.168.1.30,10.0.0.239,smtp,SF,0.1069439327905539,0,8,0,BENIGN
tcp,2165,678.0,1487.0,192.168.1.203,10.0.0.234,http,SF,0.1541828618792555,0,14,0,BENIGN
tcp,2889,610.0,2279.0,192.168.1.150,10.0.0.88,ftp,S,0.1620835012012703,0,15,0,BENIGN
udp,737,538.0,199.0,192.168.1.184,10.0.0.63,ntp,,0.7378500011191408,0,16,1,R2L
udp,3746,3243.0,503.0,192.168.1.133,10.0.0.84,dns,,0.0644201072328756,0,13,0,BENIGN
tcp,1766,434.0,1332.0,192.168.1.55,10.0.0.221,ssh,SF,0.0577148182380672,0,15,0,BENIGN
tcp,295,287.0,8.0,192.168.1.126,10.0.0.114,ftp_data,SR,0.1323066577850608,0,10,1,U2R
icmp,3811,340.0,3471.0,192.168.1.77,10.0.0.25,eco_i,,0.086847486678178,0,6,0,BENIGN
icmp,1743,276.0,1467.0,192.168.1.148,10.0.0.104,eco_i,,0.1548856501624592,0,49,1,U2R
udp,3103,824.0,2279.0,192.168.1.209,10.0.0.79,time,,0.0278209825432035,0,13,0,BENIGN
tcp,3860,764.0,3096.0,192.168.1.39,10.0.0.126,ftp_data,SF,0.0283311726855857,0,6,0,BENIGN
tcp,1490,1218.0,272.0,192.168.1.150,10.0.0.150,telnet,S,0.340217330873631,0,15,1,U2R
tcp,1830,466.0,1364.0,192.168.1.106,10.0.0.250,smtp,SF,0.0813008923884517,0,8,0,BENIGN
tcp,1363,116.0,1247.0,192.168.1.237,10.0.0.241,ssh,SF,0.0583731606519941,0,9,0,BENIGN
icmp,1708,802.0,906.0,192.168.1.187,10.0.0.232,eco_i,,0.2660670137571377,0,2,1,R2L
tcp,6437,1971.0,4466.0,192.168.1.43,10.0.0.3,ftp_data,SF,0.1308766474813232,0,2,0,BENIGN
tcp,2182,1296.0,886.0,192.168.1.51,10.0.0.156,ssh,SF,0.0363543164350307,0,1,0,BENIGN
tcp,244,197.0,47.0,192.168.1.159,10.0.0.194,telnet,SR,0.407018613018786,0,24,1,U2R
tcp,3810,1781.0,2029.0,192.168.1.40,10.0.0.21,http,R,0.1788781612702399,0,19,0,BENIGN
tcp,4319,1755.0,2564.0,192.168.1.190,10.0.0.13,http,SF,0.0549272744494033,0,1,0,BENIGN
tcp,5802,1161.0,4641.0,192.168.1.151,10.0.0.34,smtp,R,0.140980831043475,0,8,0,BENIGN
tcp,2479,1596.0,883.0,192.168.1.152,10.0.0.82,ftp,SF,0.0496356096190148,0,12,0,BENIGN
tcp,2466,1555.0,911.0,192.168.1.245,10.0.0.90,telnet,S,0.0196762822302578,0,15,0,BENIGN
udp,1341,704.0,637.0,192.168.1.185,10.0.0.30,time,,0.2751671056749166,2,23,1,DoS
tcp,475,4.0,471.0,192.168.1.26,10.0.0.160,ftp_data,S,0.5851191843024377,0,24,1,U2R
udp,720,119.0,601.0,192.168.1.179,10.0.0.252,ntp,,0.1663741376290478,0,4,1,R2L
tcp,4059,1022.0,3037.0,192.168.1.209,10.0.0.28,ftp,SF,0.122818081936817,0,15,0,BENIGN
udp,1930,443.0,1487.0,192.168.1.32,10.0.0.71,time,,0.6012036567770151,0,41,1,DoS
tcp,3662,1041.0,2621.0,192.168.1.117,10.0.0.21,http,SF,0.0544609215045876,0,18,0,BENIGN
tcp,4553,927.0,3626.0,192.168.1.238,10.0.0.81,ftp,SF,0.0017415021764648,0,6,0,BENIGN
tcp,2546,1219.0,1327.0,192.168.1.11,10.0.0.9,smtp,SF,0.0490203648216985,0,2,0,BENIGN
icmp,3061,762.0,2299.0,192.168.1.35,10.0.0.4,eco_i,,0.2029657334723337,0,8,0,BENIGN
tcp,3054,2014.0,1040.0,192.168.1.141,10.0.0.163,smtp,SF,0.271328231505455,0,19,0,BENIGN
tcp,4732,1075.0,3657.0,192.168.1.151,10.0.0.236,telnet,SF,0.0458643313902453,0,11,0,BENIGN
tcp,791,772.0,19.0,192.168.1.239,10.0.0.93,http,S,0.2897285660313985,0,12,1,R2L
tcp,981,590.0,391.0,192.168.1.244,10.0.0.154,ssh,S,0.1542979412316032,0,9,1,U2R
tcp,1979,552.0,1427.0,192.168.1.163,10.0.0.113,http,SF,0.1581789388538399,0,8,0,BENIGN
udp,276,255.0,21.0,192.168.1.78,10.0.0.50,time,,0.0727766113697055,0,43,1,R2L
tcp,5354,1262.0,4092.0,192.168.1.135,10.0.0.189,ftp,SF,0.2069589226304095,0,19,0,BENIGN
icmp,3313,479.0,2834.0,192.168.1.72,10.0.0.233,eco_i,,0.0674311577601207,0,11,0,BENIGN
tcp,3195,2074.0,1121.0,192.168.1.187,10.0.0.225,smtp,SF,0.0446462719790563,0,12,0,BENIGN
